building,ahu,equipment,canonical_point,raw_point_name,point_path,unit,n_matching_raw_points,selection_note
COM1,AHU2-3,,supply_air_static_pressure_setpoint,COM1.AHU2-3.SupplyAirDuct.SaStaticSp,COM1.AHU2-3.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-3,,supply_air_temperature,COM1.AHU2-3.SupplyAirDuct.SaTemp,COM1.AHU2-3.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-3,,supply_fan_command_or_status,COM1.AHU2-3.Status,COM1.AHU2-3.Status,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,airflow_or_airflow_switch,COM1.AHU2-4.PEAF.Status,COM1.AHU2-4.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,cooling_coil_offcoil_temperature,COM1.AHU2-4.CoolingCoil.OCTemp,COM1.AHU2-4.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU2-4.CoolingCoil.OCTempSp,COM1.AHU2-4.CoolingCoil.OCTempSp,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,cooling_valve_command,COM1.AHU2-4.CoolingCoil.CoolingValve,COM1.AHU2-4.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,operation_mode_or_status,COM1.AHU2-4.Status,COM1.AHU2-4.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,return_air_temperature,COM1.AHU2-4.ReturnAirDuct.RaTemp,COM1.AHU2-4.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,supply_air_static_pressure,COM1.AHU2-4.SupplyAirDuct.SaStaticS,COM1.AHU2-4.SupplyAirDuct.SaStaticS,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,supply_air_static_pressure_setpoint,COM1.AHU2-4.SupplyAirDuct.SaStaticSp,COM1.AHU2-4.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,supply_air_temperature,COM1.AHU2-4.SupplyAirDuct.SaTemp,COM1.AHU2-4.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-4,,supply_fan_command_or_status,COM1.AHU2-4.Status,COM1.AHU2-4.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,airflow_or_airflow_switch,COM1.AHU2-5.PEAF.Status,COM1.AHU2-5.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,cooling_coil_offcoil_temperature,COM1.AHU2-5.CoolingCoil.OCTemp,COM1.AHU2-5.CoolingCoil.OCTemp,,6,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU2-5.CoolingCoil.OCTempSpB,COM1.AHU2-5.CoolingCoil.OCTempSpB,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,operation_mode_or_status,COM1.AHU2-5.Status,COM1.AHU2-5.Status,,10,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,outdoor_air_temperature,COM1.AHU2-5.OaTemp,COM1.AHU2-5.OaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,return_air_damper_command,COM1.AHU2-5.VAV201.SRDamper,COM1.AHU2-5.VAV201.SRDamper,,8,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,return_air_temperature,COM1.AHU2-5.ReturnAirDuct.RaTemp,COM1.AHU2-5.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,supply_air_static_pressure,COM1.AHU2-5.SupplyAirDuct.SaStatic,COM1.AHU2-5.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,supply_air_static_pressure_setpoint,COM1.AHU2-5.SupplyAirDuct.SaStaticSp,COM1.AHU2-5.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,supply_air_temperature,COM1.AHU2-5.SupplyAirDuct.SaTemp,COM1.AHU2-5.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-5,,supply_fan_command_or_status,COM1.AHU2-5.Status,COM1.AHU2-5.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,airflow_or_airflow_switch,COM1.AHU2-6.PEAF.Status,COM1.AHU2-6.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,cooling_coil_offcoil_temperature,COM1.AHU2-6.CoolingCoil.OCTemp,COM1.AHU2-6.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU2-6.CoolingCoil.OCTempSpB,COM1.AHU2-6.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,cooling_valve_command,COM1.AHU2-6.CoolingCoil.CoolingValve,COM1.AHU2-6.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,operation_mode_or_status,COM1.AHU2-6.Status,COM1.AHU2-6.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,return_air_temperature,COM1.AHU2-6.ReturnAirDuct.RaTemp,COM1.AHU2-6.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,supply_air_static_pressure,COM1.AHU2-6.SupplyAirDuct.SaStatic,COM1.AHU2-6.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,supply_air_static_pressure_setpoint,COM1.AHU2-6.SupplyAirDuct.SaStaticSp,COM1.AHU2-6.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,supply_air_temperature,COM1.AHU2-6.SupplyAirDuct.SaTemp,COM1.AHU2-6.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU2-6,,supply_fan_command_or_status,COM1.AHU2-6.Status,COM1.AHU2-6.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,airflow_or_airflow_switch,COM1.AHU3-1.PEAF.Status,COM1.AHU3-1.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,cooling_coil_offcoil_temperature,COM1.AHU3-1.CoolingCoil.OCTemp,COM1.AHU3-1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU3-1.CoolingCoil.OCTempSpB,COM1.AHU3-1.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,cooling_valve_command,COM1.AHU3-1.CoolingCoil.CoolingValve,COM1.AHU3-1.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,operation_mode_or_status,COM1.AHU3-1.Status,COM1.AHU3-1.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,return_air_temperature,COM1.AHU3-1.ReturnAirDuct.RaTemp,COM1.AHU3-1.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,supply_air_static_pressure,COM1.AHU3-1.SupplyAirDuct.SaStatic,COM1.AHU3-1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,supply_air_static_pressure_setpoint,COM1.AHU3-1.SupplyAirDuct.SaStaticSp,COM1.AHU3-1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,supply_air_temperature,COM1.AHU3-1.SupplyAirDuct.SaTemp,COM1.AHU3-1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-1,,supply_fan_command_or_status,COM1.AHU3-1.Status,COM1.AHU3-1.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,airflow_or_airflow_switch,COM1.AHU3-2.PEAF.Status,COM1.AHU3-2.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,cooling_coil_offcoil_temperature,COM1.AHU3-2.CoolingCoil.OCTemp,COM1.AHU3-2.CoolingCoil.OCTemp,,6,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU3-2.CoolingCoil.OCTempSpB,COM1.AHU3-2.CoolingCoil.OCTempSpB,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,cooling_valve_command,COM1.AHU3-2.CoolingCoil.CoolingValve,COM1.AHU3-2.CoolingCoil.CoolingValve,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,operation_mode_or_status,COM1.AHU3-2.Status,COM1.AHU3-2.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,return_air_temperature,COM1.AHU3-2.ReturnAirDuct.RaTemp,COM1.AHU3-2.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,supply_air_static_pressure,COM1.AHU3-2.SupplyAirDuct.SaStatic,COM1.AHU3-2.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,supply_air_static_pressure_setpoint,COM1.AHU3-2.SupplyAirDuct.SaStaticSp,COM1.AHU3-2.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,supply_air_temperature,COM1.AHU3-2.SupplyAirDuct.SaTemp,COM1.AHU3-2.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-2,,supply_fan_command_or_status,COM1.AHU3-2.Status,COM1.AHU3-2.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-3,,airflow_or_airflow_switch,COM1.AHU3-3.PEAF.Status,COM1.AHU3-3.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-3,,cooling_coil_offcoil_temperature,COM1.AHU3-3.CoolingCoil.OCTemp,COM1.AHU3-3.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-3,,cooling_coil_offcoil_temperature_setpoint,COM1.AHU3-3.CoolingCoil.OCTempSpB,COM1.AHU3-3.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-3,,cooling_valve_command,COM1.AHU3-3.CoolingCoil.CoolingValve,COM1.AHU3-3.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-3,,operation_mode_or_status,COM1.AHU3-3.Status,COM1.AHU3-3.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-3,,return_air_temperature,COM1.AHU3-3.ReturnAirDuct.RaTemp,COM1.AHU3-3.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-3,,supply_air_temperature,COM1.AHU3-3.SupplyAirDuct.SaTemp,COM1.AHU3-3.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHU3-3,,supply_fan_command_or_status,COM1.AHU3-3.Status,COM1.AHU3-3.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,airflow_or_airflow_switch,COM1.AHUB-1.PEAF.Status,COM1.AHUB-1.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,cooling_coil_offcoil_temperature,COM1.AHUB-1.CoolingCoil.OCTemp,COM1.AHUB-1.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,cooling_coil_offcoil_temperature_setpoint,COM1.AHUB-1.CoolingCoil.OCTempSpB,COM1.AHUB-1.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,cooling_valve_command,COM1.AHUB-1.CoolingCoil.CoolingValve,COM1.AHUB-1.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,operation_mode_or_status,COM1.AHUB-1.Status,COM1.AHUB-1.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,return_air_temperature,COM1.AHUB-1.ReturnAirDuct.RaTemp,COM1.AHUB-1.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,supply_air_static_pressure,COM1.AHUB-1.SupplyAirDuct.SaStatic,COM1.AHUB-1.SupplyAirDuct.SaStatic,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,supply_air_static_pressure_setpoint,COM1.AHUB-1.SupplyAirDuct.SaStaticSp,COM1.AHUB-1.SupplyAirDuct.SaStaticSp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,supply_air_temperature,COM1.AHUB-1.SupplyAirDuct.SaTemp,COM1.AHUB-1.SupplyAirDuct.SaTemp,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-1,,supply_fan_command_or_status,COM1.AHUB-1.Status,COM1.AHUB-1.Status,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-2,,airflow_or_airflow_switch,COM1.AHUB-2.PEAF.Status,COM1.AHUB-2.PEAF.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-2,,cooling_coil_offcoil_temperature,COM1.AHUB-2.CoolingCoil.OCTemp,COM1.AHUB-2.CoolingCoil.OCTemp,,4,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-2,,cooling_coil_offcoil_temperature_setpoint,COM1.AHUB-2.CoolingCoil.OCTempSpB,COM1.AHUB-2.CoolingCoil.OCTempSpB,,3,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-2,,cooling_valve_command,COM1.AHUB-2.CoolingCoil.CoolingValve,COM1.AHUB-2.CoolingCoil.CoolingValve,,1,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-2,,operation_mode_or_status,COM1.AHUB-2.Status,COM1.AHUB-2.Status,,2,first shortest matching PI point path for this AHU and canonical category
COM1,AHUB-2,,return_air_temperature,COM1.AHUB-2.ReturnAirDuct.RaTemp,COM1.AHUB-2.ReturnAirDuct.RaTemp,,2,first shortest matching PI point path for this AHU and canonical category
